date,State,district_name,year,month,precip_mean,temp_mean,Latitude,Longitude,temp_min,temp_max,PET,D,SPEI_3,Drought_Class
01-02-2017,Telangana,Peddapalli,2017,2,0.001103962,26.23587714,18.614,79.376,26.0632019,26.41378784,21.37823753,-21.37713357,-0.440523948,Normal
01-03-2017,Telangana,Peddapalli,2017,3,0.288118362,29.49679226,18.614,79.376,29.30627441,29.73760986,31.66358475,-31.37546639,1.72571635,Severely Wet
01-04-2017,Telangana,Peddapalli,2017,4,0.10287655,33.64220513,18.614,79.376,33.46942139,33.91702271,36.83411699,-36.73124044,1.673304708,Severely Wet
01-05-2017,Telangana,Peddapalli,2017,5,0.387913202,35.62904867,18.614,79.376,35.17904663,35.83532715,49.27290878,-48.88499558,1.161977667,Moderately Wet
01-06-2017,Telangana,Peddapalli,2017,6,7.98401682,29.47795614,18.614,79.376,29.19619751,29.75732422,39.12946737,-31.14545055,1.508442708,Severely Wet
01-07-2017,Telangana,Peddapalli,2017,7,7.317165977,27.75656467,18.614,79.376,27.47732544,27.92892456,34.78327602,-27.46611004,0.536025783,Normal
01-08-2017,Telangana,Peddapalli,2017,8,8.851947182,26.96131897,18.614,79.376,26.67810059,27.14724731,34.13072104,-25.27877386,0.728076162,Normal
01-09-2017,Telangana,Peddapalli,2017,9,4.037192094,27.79190911,18.614,79.376,27.40228271,28.13491821,39.5356412,-35.49844911,-2.044083459,Severe drought
01-10-2017,Telangana,Peddapalli,2017,10,3.793230559,26.63877869,18.614,79.376,26.31167603,26.97793579,34.05013982,-30.25690926,1.01E-07,Normal
01-11-2017,Telangana,Peddapalli,2017,11,0.047231078,24.95180088,18.614,79.376,24.49325562,25.50411987,34.27997552,-34.23274444,-2.364307462,Severe drought
01-12-2017,Telangana,Peddapalli,2017,12,0.000844079,22.94163174,18.614,79.376,22.59393311,23.35601807,27.3288615,-27.32801742,-0.108166614,Normal
01-01-2018,Telangana,Peddapalli,2018,1,0.000817353,23.0559828,18.614,79.376,22.90768433,23.2131958,18.0881343,-18.08731695,0.396560776,Normal
01-02-2018,Telangana,Peddapalli,2018,2,0.010799224,26.10430908,18.614,79.376,25.89520264,26.35192871,24.32781179,-24.31701257,1.08865964,Moderately Wet
01-03-2018,Telangana,Peddapalli,2018,3,0.237716675,30.21481662,18.614,79.376,29.90472412,30.48675537,37.33956411,-37.10184744,1.256806213,Moderately Wet
01-04-2018,Telangana,Peddapalli,2018,4,0.542180312,32.61802165,18.614,79.376,32.47912598,32.91653442,35.68735711,-35.1451768,0.848221135,Normal
01-05-2018,Telangana,Peddapalli,2018,5,0.549691853,35.00802951,18.614,79.376,34.69384766,35.51950073,54.62415924,-54.07446739,1.01E-07,Normal
01-06-2018,Telangana,Peddapalli,2018,6,6.816889713,30.09627279,18.614,79.376,29.73019409,30.36431885,42.14090384,-35.32401412,0.897870947,Normal
01-07-2018,Telangana,Peddapalli,2018,7,11.24308697,26.92237854,18.614,79.376,26.6335144,27.09518433,34.52499781,-23.28191085,-0.00239415,Normal
01-08-2018,Telangana,Peddapalli,2018,8,9.990036814,26.58213298,18.614,79.376,26.27200317,26.77990723,35.21172151,-25.2216847,0.73387385,Normal
01-09-2018,Telangana,Peddapalli,2018,9,6.535651759,27.20752462,18.614,79.376,26.8432312,27.48477173,36.52197091,-29.98631915,1.009387751,Moderately Wet
01-10-2018,Telangana,Peddapalli,2018,10,0.317196871,27.11170451,18.614,79.376,26.72265625,27.51681519,37.57060991,-37.25341304,-0.387425545,Normal
01-11-2018,Telangana,Peddapalli,2018,11,0.034809404,25.73992411,18.614,79.376,25.42138672,26.01116943,26.66695061,-26.63214121,0.032336888,Normal
01-12-2018,Telangana,Peddapalli,2018,12,1.146618893,22.3199039,18.614,79.376,22.22418213,22.46548462,15.14335876,-13.99673986,2.319556702,Severely Wet
01-01-2019,Telangana,Peddapalli,2019,1,0.976505079,21.53320482,18.614,79.376,21.23779297,21.89733887,25.58622403,-24.60971895,2.538461904,Severely Wet
01-02-2019,Telangana,Peddapalli,2019,2,0.064652644,25.62580363,18.614,79.376,25.34960938,26.0178833,29.10671006,-29.04205742,1.427619401,Moderately Wet
01-03-2019,Telangana,Peddapalli,2019,3,0.036323588,30.11203003,18.614,79.376,29.89590454,30.45687866,36.57941899,-36.5430954,-1.673557881,Severe drought
01-04-2019,Telangana,Peddapalli,2019,4,0.501981635,33.15350681,18.614,79.376,32.90863037,33.61843872,45.94408832,-45.44210668,-1.161977667,Moderate drought
01-05-2019,Telangana,Peddapalli,2019,5,0.117649028,36.49112278,18.614,79.376,36.22018433,36.96539307,53.35237982,-53.23473079,-1.161977667,Moderate drought
01-06-2019,Telangana,Peddapalli,2019,6,4.540414107,33.60781521,18.614,79.376,33.290802,33.94515991,45.94641145,-41.40599734,-6.360938869,Severe drought
01-07-2019,Telangana,Peddapalli,2019,7,10.00433189,28.00989617,18.614,79.376,27.70117188,28.2194519,37.47007075,-27.46573886,-1.066220223,Moderate drought
01-08-2019,Telangana,Peddapalli,2019,8,10.60838077,26.86667548,18.614,79.376,26.54718018,27.05596924,35.46833138,-24.85995061,-0.308419326,Normal
01-09-2019,Telangana,Peddapalli,2019,9,8.468436793,26.56188626,18.614,79.376,26.24649048,26.81451416,33.87273417,-25.40429737,1.157326932,Moderately Wet
01-10-2019,Telangana,Peddapalli,2019,10,6.388285988,26.29336717,18.614,79.376,25.91635132,26.64932251,35.43657255,-29.04828656,1.673304708,Severely Wet
01-11-2019,Telangana,Peddapalli,2019,11,0.851599141,25.15075345,18.614,79.376,24.81225586,25.51403809,28.69535757,-27.84375843,2.690940244,Severely Wet
01-12-2019,Telangana,Peddapalli,2019,12,0.423060969,23.2973938,18.614,79.376,22.97817993,23.7081604,26.98058288,-26.55752191,1.681544034,Severely Wet
01-01-2020,Telangana,Peddapalli,2020,1,0.574637011,23.50494724,18.614,79.376,23.27478027,23.67550659,20.94355289,-20.36891588,1.275931371,Moderately Wet
01-02-2020,Telangana,Peddapalli,2020,2,1.909590671,24.62219238,18.614,79.376,24.34301758,24.8895874,26.63323362,-24.72364295,0.729395642,Normal
01-03-2020,Telangana,Peddapalli,2020,3,0.564594269,28.55399238,18.614,79.376,28.20004272,28.91696167,40.00764545,-39.44305118,0.018680022,Normal
01-04-2020,Telangana,Peddapalli,2020,4,0.1830066,32.1288893,18.614,79.376,31.86090088,32.4206543,39.97930958,-39.79630298,-0.189958647,Normal
01-05-2020,Telangana,Peddapalli,2020,5,0.31958319,34.63446723,18.614,79.376,34.34597778,34.97125244,47.19959553,-46.88001234,0.189958647,Normal
01-06-2020,Telangana,Peddapalli,2020,6,5.851211548,29.61192491,18.614,79.376,29.31707764,29.85116577,38.28325206,-32.43204052,1.359466181,Moderately Wet
01-07-2020,Telangana,Peddapalli,2020,7,8.026478014,27.72670322,18.614,79.376,27.41772461,27.94918823,37.70908072,-29.68260271,0.386992438,Normal
01-08-2020,Telangana,Peddapalli,2020,8,11.3573761,26.72542318,18.614,79.376,26.44155884,26.90463257,33.73039086,-22.37301476,0.672280248,Normal
01-09-2020,Telangana,Peddapalli,2020,9,7.836371171,27.49256219,18.614,79.376,27.14086914,27.76904297,36.36837013,-28.53199896,0.529710913,Normal
01-10-2020,Telangana,Peddapalli,2020,10,4.13075176,26.53530884,18.614,79.376,26.16705322,26.8425293,34.20500971,-30.07425795,0.848221135,Normal
01-11-2020,Telangana,Peddapalli,2020,11,0.659828638,24.76481798,18.614,79.376,24.31903076,25.24462891,32.65891031,-31.99908167,1.144893008,Moderately Wet
01-12-2020,Telangana,Peddapalli,2020,12,0.000774764,22.5988583,18.614,79.376,22.35931396,22.94915771,23.8407003,-23.83992553,1.291939172,Moderately Wet
01-01-2021,Telangana,Peddapalli,2021,1,0.036213279,24.75678507,18.614,79.376,24.52719116,25.09213257,25.62092875,-25.58471548,0.045191634,Normal
01-02-2021,Telangana,Peddapalli,2021,2,0.052808736,24.8656328,18.614,79.376,24.62936401,25.12219238,24.55805913,-24.50525039,0.241415409,Normal
01-03-2021,Telangana,Peddapalli,2021,3,0.021580222,29.32835558,18.614,79.376,29.13299561,29.51977539,29.87686228,-29.85528206,1.168431653,Moderately Wet
01-04-2021,Telangana,Peddapalli,2021,4,0.184448769,31.95729574,18.614,79.376,31.76312256,32.20611572,35.44380072,-35.25935195,1.161977667,Moderately Wet
01-05-2021,Telangana,Peddapalli,2021,5,0.445673792,33.40106879,18.614,79.376,32.91656494,33.7131958,52.02278436,-51.57711057,1.673304708,Severely Wet
01-06-2021,Telangana,Peddapalli,2021,6,5.729603416,28.87437609,18.614,79.376,28.59188843,29.03768921,34.43211541,-28.70251199,1.577741631,Severely Wet
01-07-2021,Telangana,Peddapalli,2021,7,9.296198795,27.5085534,18.614,79.376,27.18557739,27.67602539,36.05119397,-26.75499517,0.580755285,Normal
01-08-2021,Telangana,Peddapalli,2021,8,4.209355405,27.61510044,18.614,79.376,27.24688721,27.80984497,37.93380696,-33.72445155,0.198469395,Normal
01-09-2021,Telangana,Peddapalli,2021,9,11.75839394,26.59108819,18.614,79.376,26.24331665,26.85089111,35.05521018,-23.29681624,-0.422337496,Normal
01-10-2021,Telangana,Peddapalli,2021,10,2.849732449,26.57331679,18.614,79.376,26.13580322,27.00112915,38.74777275,-35.8980403,-0.601654082,Normal
01-11-2021,Telangana,Peddapalli,2021,11,1.192321878,25.39410061,18.614,79.376,24.89364624,25.97515869,35.82447773,-34.63215585,0.049962265,Normal
01-12-2021,Telangana,Peddapalli,2021,12,0.039689958,23.47869534,18.614,79.376,22.98400879,24.08013916,33.20767678,-33.16798682,-4.142198626,Severe drought
01-01-2022,Telangana,Peddapalli,2022,1,1.309948771,21.83967251,18.614,79.376,21.47930908,22.23379517,27.57909613,-26.26914736,-2.094847948,Severe drought
01-02-2022,Telangana,Peddapalli,2022,2,0.003690947,24.76631504,18.614,79.376,24.49328613,25.05447388,26.14496986,-26.14127891,-2.429040377,Severe drought
01-03-2022,Telangana,Peddapalli,2022,3,0.002999241,29.96854316,18.614,79.376,29.57858276,30.3364563,42.38978233,-42.38678309,-2.918205722,Severe drought
01-04-2022,Telangana,Peddapalli,2022,4,0.107083383,33.14756266,18.614,79.376,32.84918213,33.38381958,39.86925381,-39.76217042,-0.601654082,Normal
01-05-2022,Telangana,Peddapalli,2022,5,0.360442563,34.31702677,18.614,79.376,34.08459473,34.48486328,37.53542768,-37.17498512,0.848221135,Normal
01-06-2022,Telangana,Peddapalli,2022,6,5.576850088,31.40545654,18.614,79.376,30.98049927,31.6758728,45.33536484,-39.75851475,1.512317394,Severely Wet
01-07-2022,Telangana,Peddapalli,2022,7,25.90667082,26.30401611,18.614,79.376,25.99160767,26.48800659,35.30502508,-9.398354256,2.03519893,Severely Wet
01-08-2022,Telangana,Peddapalli,2022,8,10.72911393,27.40204705,18.614,79.376,27.05880737,27.68603516,39.85281423,-29.1237003,1.201305315,Moderately Wet
01-09-2022,Telangana,Peddapalli,2022,9,3.621580425,27.10511949,18.614,79.376,26.73947144,27.38360596,36.5124666,-32.89088617,2.034650505,Severely Wet
01-10-2022,Telangana,Peddapalli,2022,10,1.987965634,25.35171,18.614,79.376,24.97607422,25.69119263,34.2548431,-32.26687746,-0.848221135,Normal
01-11-2022,Telangana,Peddapalli,2022,11,0.005368581,23.72311401,18.614,79.376,23.31216431,24.17550659,30.76954621,-30.76417763,-0.804331305,Normal
01-12-2022,Telangana,Peddapalli,2022,12,0.147239522,24.48897129,18.614,79.376,24.2015686,24.79754639,25.08554749,-24.93830797,0.888726546,Normal
01-01-2023,Telangana,Peddapalli,2023,1,0.019844658,23.69498359,18.614,79.376,23.56491089,23.9289856,20.05465547,-20.03481081,1.115114836,Moderately Wet
01-02-2023,Telangana,Peddapalli,2023,2,0.000554567,25.94633314,18.614,79.376,25.82705688,26.20587158,22.07613631,-22.07558174,1.516290976,Severely Wet
01-03-2023,Telangana,Peddapalli,2023,3,0.943450504,27.78716024,18.614,79.376,27.355896,28.02307129,37.95625309,-37.01280259,1.331075119,Moderately Wet
01-04-2023,Telangana,Peddapalli,2023,4,0.910606702,30.90174696,18.614,79.376,30.41375732,31.13754272,44.34395819,-43.43335148,0.189958647,Normal
01-05-2023,Telangana,Peddapalli,2023,5,0.530474504,32.47738987,18.614,79.376,31.72674561,32.93276978,62.85455156,-62.32407705,-1.673304708,Severe drought
01-06-2023,Telangana,Peddapalli,2023,6,1.249666956,33.12961494,18.614,79.376,32.47543335,33.59515381,59.54426949,-58.29460254,-6.360938869,Severe drought
01-07-2023,Telangana,Peddapalli,2023,7,8.17741394,27.21007792,18.614,79.376,26.84768677,27.43661499,39.2449626,-31.06754866,-4.065661481,Severe drought
01-08-2023,Telangana,Peddapalli,2023,8,0.785175959,27.96528117,18.614,79.376,27.5776062,28.1661377,39.08492087,-38.29974491,-3.945140087,Severe drought
01-09-2023,Telangana,Peddapalli,2023,9,4.189999631,27.09407383,18.614,79.376,26.75085449,27.33828735,34.8598219,-30.66982227,-6.360938869,Severe drought
01-10-2023,Telangana,Peddapalli,2023,10,0.1662475,26.82724847,18.614,79.376,26.41082764,27.24304199,38.21665781,-38.05041031,-1.673304708,Severe drought
01-11-2023,Telangana,Peddapalli,2023,11,0.366503314,26.24146356,18.614,79.376,25.77441406,26.73919678,34.49976775,-34.13326444,-3.378358284,Severe drought
01-12-2023,Telangana,Peddapalli,2023,12,0.269015577,22.88656616,18.614,79.376,22.72537231,23.11431885,19.49743224,-19.22841666,0.011390515,Normal
01-01-2024,Telangana,Peddapalli,2024,1,0.139304572,24.58906475,18.614,79.376,24.3454895,24.76092529,21.88417308,-21.74486851,1.22080716,Moderately Wet
01-02-2024,Telangana,Peddapalli,2024,2,0.077863322,27.42273119,18.614,79.376,27.23452759,27.55709839,21.81108545,-21.73322212,2.06348199,Severely Wet
01-03-2024,Telangana,Peddapalli,2024,3,0.208484252,30.42147488,18.614,79.376,30.11685181,30.6003418,34.17866148,-33.97017722,1.627822271,Severely Wet
01-04-2024,Telangana,Peddapalli,2024,4,0.165218658,33.67416721,18.614,79.376,33.21841431,33.95675659,47.33726969,-47.17205103,1.01E-07,Normal
01-05-2024,Telangana,Peddapalli,2024,5,1.93567827,33.39943334,18.614,79.376,33.07537842,33.83721924,50.872523,-48.93684473,-0.189958647,Normal
01-06-2024,Telangana,Peddapalli,2024,6,5.123067644,30.73958333,18.614,79.376,30.42391968,31.05169678,42.49262403,-37.36955638,-0.660153932,Normal
01-07-2024,Telangana,Peddapalli,2024,7,20.04488118,26.76225789,18.614,79.376,26.48736572,26.91796875,33.22375386,-13.17887268,1.226761234,Moderately Wet
01-08-2024,Telangana,Peddapalli,2024,8,7.757341173,27.18106079,18.614,79.376,26.80657959,27.47467041,40.92942949,-33.17208832,0.743745442,Normal
01-09-2024,Telangana,Peddapalli,2024,9,7.447202984,26.71582834,18.614,79.376,26.32736206,27.10665894,39.81282153,-32.36561854,0.962797126,Normal
01-10-2024,Telangana,Peddapalli,2024,10,2.84375261,27.16764109,18.614,79.376,26.75686646,27.75881958,42.25312162,-39.40936901,-1.161977667,Moderate drought
01-11-2024,Telangana,Peddapalli,2024,11,0.106928449,24.37449084,18.614,79.376,23.95950317,25.24856567,38.18796414,-38.08103569,-6.360938869,Severe drought
01-12-2024,Telangana,Peddapalli,2024,12,0.501918492,23.70788092,18.614,79.376,23.33627319,24.34017944,31.95645283,-31.45453434,-6.360938869,Severe drought
01-01-2025,Telangana,Peddapalli,2025,1,0.00101312,23.37676841,18.614,79.376,23.05368042,23.92282104,30.74833724,-30.74732412,-2.815434882,Severe drought
01-02-2025,Telangana,Peddapalli,2025,2,0.001135255,27.36728387,18.614,79.376,27.03494263,27.64041138,28.81627505,-28.81513979,-3.520439746,Severe drought
01-03-2025,Telangana,Peddapalli,2025,3,0.08553791,29.98552503,18.614,79.376,29.6789856,30.30593872,38.56867452,-38.48313661,-3.802587508,Severe drought
01-04-2025,Telangana,Peddapalli,2025,4,0.394251422,32.42194888,18.614,79.376,32.10626221,32.74493408,42.95536986,-42.56111844,-0.848221135,Normal
01-05-2025,Telangana,Peddapalli,2025,5,2.577548378,31.64247533,18.614,79.376,31.13168335,31.99301147,52.23607317,-49.65852479,-0.387425545,Normal
01-06-2025,Telangana,Peddapalli,2025,6,3.431203742,30.31245503,18.614,79.376,29.70852661,30.74758911,54.18675275,-50.75554901,-6.360938869,Severe drought
01-07-2025,Telangana,Peddapalli,2025,7,7.826669793,27.41612485,18.614,79.376,27.04318237,27.61154175,38.73002947,-30.90335968,-2.044371884,Severe drought
01-08-2025,Telangana,Peddapalli,2025,8,11.78762817,26.62548668,18.614,79.376,26.23013306,26.95474243,42.09906135,-30.31143318,-2.323696933,Severe drought
01-09-2025,Telangana,Peddapalli,2025,9,10.55210475,26.51420995,18.614,79.376,26.08657837,26.93032837,41.23888677,-30.68678202,-3.689676226,Severe drought
01-10-2025,Telangana,Peddapalli,2025,10,6.91213668,26.35482467,18.614,79.376,25.96841431,26.81021118,38.02916683,-31.11703015,-0.189958647,Normal
01-01-2013,Telangana,Rajanna Sircilla,2013,1,0.086826118,23.62352562,18.387,78.832,23.2331543,24.02792358,29.70964192,-29.6228158,,Normal
01-02-2013,Telangana,Rajanna Sircilla,2013,2,0.538896243,24.9699707,18.387,78.832,24.63424683,25.34719849,29.70117278,-29.16227654,,Normal
01-03-2013,Telangana,Rajanna Sircilla,2013,3,0.007554238,29.40242958,18.387,78.832,29.04840088,29.70480347,39.04727674,-39.03972251,0.601654082,Normal
01-04-2013,Telangana,Rajanna Sircilla,2013,4,0.707902781,31.67032051,18.387,78.832,31.16888428,32.1008606,51.12457986,-50.41667708,1.942275241,Severely Wet
01-05-2013,Telangana,Rajanna Sircilla,2013,5,0.15095787,35.53796387,18.387,78.832,34.92034912,36.03369141,64.0154506,-63.86449273,0.601654082,Normal
01-06-2013,Telangana,Rajanna Sircilla,2013,6,9.973027547,27.22386169,18.387,78.832,26.52682495,27.79968262,56.0505448,-46.07751726,2.655442827,Severely Wet
01-07-2013,Telangana,Rajanna Sircilla,2013,7,15.90336304,25.07419395,18.387,78.832,24.46063232,25.60397339,52.02938589,-36.12602285,1.161977667,Moderately Wet
01-08-2013,Telangana,Rajanna Sircilla,2013,8,6.147731781,25.24946404,18.387,78.832,24.74169922,25.73074341,47.64955074,-41.50181895,1.673304708,Severely Wet
01-09-2013,Telangana,Rajanna Sircilla,2013,9,5.248048782,25.82216835,18.387,78.832,25.29858398,26.36032104,45.58677124,-40.33872246,1.673304708,Severely Wet
01-10-2013,Telangana,Rajanna Sircilla,2013,10,5.569950104,24.75409126,18.387,78.832,24.28155518,25.20339966,38.45235158,-32.88240148,1.902668643,Severely Wet
01-11-2013,Telangana,Rajanna Sircilla,2013,11,0.81439805,22.41676331,18.387,78.832,21.9418335,22.82275391,30.2250056,-29.41060755,0.791432047,Normal
01-12-2013,Telangana,Rajanna Sircilla,2013,12,0.096973364,20.24941063,18.387,78.832,19.95663452,20.60623169,23.67709609,-23.58012273,0.535783866,Normal
01-01-2014,Telangana,Rajanna Sircilla,2014,1,0.007556511,22.56728172,18.387,78.832,22.23165894,22.85427856,25.62540443,-25.61784792,0.791432047,Normal
01-02-2014,Telangana,Rajanna Sircilla,2014,2,0.161151107,24.25553513,18.387,78.832,23.84185791,24.62893677,30.68576047,-30.52460936,2.36774855,Severely Wet
01-03-2014,Telangana,Rajanna Sircilla,2014,3,1.01173865,27.09459496,18.387,78.832,26.63085938,27.60003662,45.12704702,-44.11530837,0.387425545,Normal
01-04-2014,Telangana,Rajanna Sircilla,2014,4,0.390726916,31.60998344,18.387,78.832,31.08050537,32.12368774,54.02284065,-53.63211374,0.085529599,Normal
01-05-2014,Telangana,Rajanna Sircilla,2014,5,1.200008647,32.24558258,18.387,78.832,31.71798706,32.7482605,57.77979841,-56.57978976,0.387425545,Normal
01-06-2014,Telangana,Rajanna Sircilla,2014,6,1.081453323,32.32585144,18.387,78.832,31.62384033,32.88366699,62.08180488,-61.00035156,0.312091041,Normal
01-07-2014,Telangana,Rajanna Sircilla,2014,7,5.978766378,27.09466934,18.387,78.832,26.45162964,27.60595703,54.74243447,-48.7636681,-0.387425545,Normal
01-08-2014,Telangana,Rajanna Sircilla,2014,8,9.013028971,26.69944191,18.387,78.832,26.00747681,27.26159668,55.46350382,-46.45047485,-1.161977667,Moderate drought
01-09-2014,Telangana,Rajanna Sircilla,2014,9,5.349967448,25.99952316,18.387,78.832,25.45504761,26.50970459,45.61924505,-40.2692776,-0.848221135,Normal
01-10-2014,Telangana,Rajanna Sircilla,2014,10,1.735959371,26.03965187,18.387,78.832,25.61523438,26.34454346,35.2351124,-33.49915303,0.960648703,Normal
01-11-2014,Telangana,Rajanna Sircilla,2014,11,0.825505638,23.74889374,18.387,78.832,23.36968994,24.0769043,27.97859739,-27.15309175,1.113996111,Moderately Wet
01-12-2014,Telangana,Rajanna Sircilla,2014,12,0.078398641,21.39540863,18.387,78.832,21.06240845,21.67581177,23.70100152,-23.62260288,1.113996111,Moderately Wet
01-01-2015,Telangana,Rajanna Sircilla,2015,1,0.617433929,21.65210533,18.387,78.832,21.26779175,22.06967163,28.42200189,-27.80456796,1.113996111,Moderately Wet
01-02-2015,Telangana,Rajanna Sircilla,2015,2,0.017524374,25.24130821,18.387,78.832,24.88427734,25.60876465,30.13043887,-30.1129145,1.903811855,Severely Wet
01-03-2015,Telangana,Rajanna Sircilla,2015,3,1.302782949,27.58272552,18.387,78.832,27.21871948,27.82928467,36.20744245,-34.90465951,1.161977667,Moderately Wet
01-04-2015,Telangana,Rajanna Sircilla,2015,4,2.417133077,29.31087112,18.387,78.832,28.65771484,29.9045105,56.31205349,-53.89492041,1.905933686,Severely Wet
01-05-2015,Telangana,Rajanna Sircilla,2015,5,0.661744308,33.20722249,18.387,78.832,32.52075195,34.06481934,72.09395015,-71.43220584,1.01E-07,Normal
01-06-2015,Telangana,Rajanna Sircilla,2015,6,7.206886292,28.52091599,18.387,78.832,27.92041016,28.9914856,52.89740217,-45.69051588,0.372353916,Normal
01-07-2015,Telangana,Rajanna Sircilla,2015,7,1.233711878,28.50813103,18.387,78.832,27.84988403,29.06137085,57.84707845,-56.61336657,-0.848221135,Normal
01-08-2015,Telangana,Rajanna Sircilla,2015,8,3.960256195,26.53396606,18.387,78.832,25.90054321,27.12567139,54.61482702,-50.65457083,-0.848221135,Normal
01-09-2015,Telangana,Rajanna Sircilla,2015,9,4.391621399,26.63396645,18.387,78.832,26.02688599,27.17642212,48.31694775,-43.92532635,-1.673304708,Severe drought
01-10-2015,Telangana,Rajanna Sircilla,2015,10,0.518015798,27.59910965,18.387,78.832,26.88644409,28.02865601,45.66394559,-45.14592979,-6.360938869,Severe drought
01-11-2015,Telangana,Rajanna Sircilla,2015,11,0.017817656,26.18780708,18.387,78.832,25.61447144,26.54537964,33.98417084,-33.96635318,-1.635393611,Severe drought
01-12-2015,Telangana,Rajanna Sircilla,2015,12,0.018817739,25.34484291,18.387,78.832,24.80966187,25.69656372,31.37076525,-31.35194751,-1.635393611,Severe drought
01-01-2016,Telangana,Rajanna Sircilla,2016,1,0.032225245,24.04724121,18.387,78.832,23.60394287,24.39755249,29.99163319,-29.95940795,-1.113996111,Moderate drought
01-02-2016,Telangana,Rajanna Sircilla,2016,2,0.185857137,27.91109276,18.387,78.832,27.53726196,28.18588257,31.35895237,-31.17309523,-2.394676547,Severe drought
01-03-2016,Telangana,Rajanna Sircilla,2016,3,0.261505349,30.28708267,18.387,78.832,29.85351563,30.59457397,42.26646088,-42.00495553,1.01E-07,Normal
01-04-2016,Telangana,Rajanna Sircilla,2016,4,0.313767242,34.13580704,18.387,78.832,33.67456055,34.45794678,49.2081956,-48.89442836,1.454724785,Moderately Wet
01-05-2016,Telangana,Rajanna Sircilla,2016,5,0.688667107,33.4368782,18.387,78.832,32.88925171,33.9828186,60.94517917,-60.25651206,1.161977667,Moderately Wet
01-06-2016,Telangana,Rajanna Sircilla,2016,6,8.595350138,29.45079231,18.387,78.832,28.89193726,29.92773438,53.06322232,-44.46787218,3.476956019,Severely Wet
01-07-2016,Telangana,Rajanna Sircilla,2016,7,10.89580383,25.84755516,18.387,78.832,25.25772095,26.35040283,51.78114181,-40.88533798,1.673304708,Severely Wet
01-08-2016,Telangana,Rajanna Sircilla,2016,8,3.240811666,26.45147324,18.387,78.832,25.84561157,26.99008179,52.68817981,-49.44736815,1.161977667,Moderately Wet
01-09-2016,Telangana,Rajanna Sircilla,2016,9,14.72978821,24.96705627,18.387,78.832,24.44256592,25.42892456,43.07743943,-28.34765122,1.161977667,Moderately Wet
01-10-2016,Telangana,Rajanna Sircilla,2016,10,2.179206085,24.73899536,18.387,78.832,24.40661621,25.30810547,38.01195983,-35.83275375,2.019190602,Severely Wet
01-11-2016,Telangana,Rajanna Sircilla,2016,11,0.003010534,23.18371201,18.387,78.832,22.94290161,23.38513184,21.82360252,-21.82059199,1.635393611,Severely Wet
01-12-2016,Telangana,Rajanna Sircilla,2016,12,0.033473686,21.96608162,18.387,78.832,21.71618652,22.23339844,22.0803271,-22.04685341,1.635393611,Severely Wet
01-01-2017,Telangana,Rajanna Sircilla,2017,1,0.010336721,22.5408783,18.387,78.832,22.17675781,22.95568848,28.64340036,-28.63306364,1.635393611,Severely Wet
01-02-2017,Telangana,Rajanna Sircilla,2017,2,0.001103962,25.67639542,18.387,78.832,25.22900391,26.05834961,32.56311417,-32.5620102,1.375460038,Moderately Wet
01-03-2017,Telangana,Rajanna Sircilla,2017,3,0.144659456,28.7597332,18.387,78.832,28.32901001,29.17755127,43.7913385,-43.64667904,-0.189958647,Normal
01-04-2017,Telangana,Rajanna Sircilla,2017,4,0.114211535,32.86032867,18.387,78.832,32.46810913,33.28637695,49.05669975,-48.94248822,0.871851035,Normal
01-05-2017,Telangana,Rajanna Sircilla,2017,5,0.420778275,34.26283264,18.387,78.832,33.63140869,34.89630127,66.60220952,-66.18143124,0.189958647,Normal
01-06-2017,Telangana,Rajanna Sircilla,2017,6,7.691483053,28.22314835,18.387,78.832,27.56912231,28.78570557,56.01372016,-48.32223711,2.168049847,Severely Wet
01-07-2017,Telangana,Rajanna Sircilla,2017,7,5.227608236,26.76799965,18.387,78.832,26.12414551,27.32351685,55.39426509,-50.16665686,-0.189958647,Normal
01-08-2017,Telangana,Rajanna Sircilla,2017,8,7.0106486,25.97221756,18.387,78.832,25.42047119,26.46246338,49.72948874,-42.71884014,0.387425545,Normal
01-09-2017,Telangana,Rajanna Sircilla,2017,9,3.589768219,26.6075592,18.387,78.832,26.09274292,27.14324951,46.16144443,-42.57167621,-0.601654082,Normal
01-10-2017,Telangana,Rajanna Sircilla,2017,10,3.609263865,25.66927719,18.387,78.832,25.18383789,26.16741943,40.57330237,-36.96403851,0.281515656,Normal
01-11-2017,Telangana,Rajanna Sircilla,2017,11,0.05045712,23.95849419,18.387,78.832,23.47290039,24.43484497,32.79523855,-32.74478143,-0.535783866,Normal
01-12-2017,Telangana,Rajanna Sircilla,2017,12,0.000844079,22.33249283,18.387,78.832,22.01809692,22.69619751,25.51535636,-25.51451229,-0.102249082,Normal
01-01-2018,Telangana,Rajanna Sircilla,2018,1,0.000817353,22.82374191,18.387,78.832,22.29904175,23.30664063,32.80602293,-32.80520558,-0.535783866,Normal
01-02-2018,Telangana,Rajanna Sircilla,2018,2,0.041990964,25.76159096,18.387,78.832,25.31097412,26.18234253,33.443309,-33.40131804,-2.14406895,Severe drought
01-03-2018,Telangana,Rajanna Sircilla,2018,3,0.173459832,29.81238365,18.387,78.832,29.26055908,30.31442261,49.90606945,-49.73260962,-1.161977667,Moderate drought
