state,district,year,month,rain_mean,temp_mean,Latitude,Longitude,temp_min,temp_max
West Bengal,Bankura,2013,5,5.619583389,30.53444038,23.13919862,87.13627526,30.05142212,30.88345337
West Bengal,Bankura,2013,6,6.041704598,28.35883499,23.13919862,87.13627526,27.6973877,28.58410645
West Bengal,Bankura,2013,7,6.142178293,27.7946136,23.13919862,87.13627526,27.01925659,28.13449097
West Bengal,Bankura,2013,8,11.6805151,27.1318587,23.13919862,87.13627526,26.65579224,27.40969849
West Bengal,Bankura,2013,9,7.865115925,27.26982918,23.13919862,87.13627526,26.7406311,27.44570923
West Bengal,Bankura,2013,10,10.40855382,25.01993056,23.13919862,87.13627526,24.50582886,25.31832886
West Bengal,Bankura,2013,11,0.009713335,21.12963867,23.13919862,87.13627526,20.46868896,21.67181396
West Bengal,Bankura,2013,12,0.011669879,18.65552585,23.13919862,87.13627526,17.99917603,19.11831665
West Bengal,Bankura,2014,1,0.07215095,17.56951594,23.13919862,87.13627526,16.83126831,18.26486206
West Bengal,Bankura,2014,2,1.467539771,20.23777849,23.13919862,87.13627526,19.43014526,21.06100464
West Bengal,Bankura,2014,3,0.548472647,25.3542046,23.13919862,87.13627526,24.45162964,26.06686401
West Bengal,Bankura,2014,4,0.147789389,31.63556425,23.13919862,87.13627526,30.85855103,32.12026978
West Bengal,Bankura,2014,5,3.436346022,31.996851,23.13919862,87.13627526,31.3934021,32.25863647
West Bengal,Bankura,2014,6,9.148496466,30.34981627,23.13919862,87.13627526,29.9397583,30.60577393
West Bengal,Bankura,2014,7,10.88926671,27.60091904,23.13919862,87.13627526,26.91696167,27.97360229
West Bengal,Bankura,2014,8,9.900302693,27.72858597,23.13919862,87.13627526,27.10150146,27.96282959
West Bengal,Bankura,2014,9,4.323005288,27.33485749,23.13919862,87.13627526,26.84164429,27.53695679
West Bengal,Bankura,2014,10,1.920816712,25.59925765,23.13919862,87.13627526,25.19985962,25.91860962
West Bengal,Bankura,2014,11,0.001149065,22.23839091,23.13919862,87.13627526,21.38308716,22.81668091
West Bengal,Bankura,2014,12,0.025689988,18.25668076,23.13919862,87.13627526,17.48287964,18.76217651
West Bengal,Bankura,2015,1,0.840409489,18.11666611,23.13919862,87.13627526,17.56436157,18.4413147
West Bengal,Bankura,2015,2,0.49633427,22.38801187,23.13919862,87.13627526,21.67770386,23.15036011
West Bengal,Bankura,2015,3,1.071466608,26.47879908,23.13919862,87.13627526,25.66970825,27.2986145
West Bengal,Bankura,2015,4,3.371280218,28.73299705,23.13919862,87.13627526,28.15649414,29.36352539
West Bengal,Bankura,2015,5,2.156233448,31.56246276,23.13919862,87.13627526,30.92660522,32.08676147
West Bengal,Bankura,2015,6,8.346349167,29.77370026,23.13919862,87.13627526,29.27072144,29.96408081
West Bengal,Bankura,2015,7,20.89415883,27.48676468,23.13919862,87.13627526,27.02297974,27.64016724
West Bengal,Bankura,2015,8,8.804629568,27.85951983,23.13919862,87.13627526,27.31509399,28.14907837
West Bengal,Bankura,2015,9,4.571440099,28.13875257,23.13919862,87.13627526,27.67678833,28.30764771
West Bengal,Bankura,2015,10,1.009563381,26.54540809,23.13919862,87.13627526,26.22433472,26.86886597
West Bengal,Bankura,2015,11,0.027710393,24.07825121,23.13919862,87.13627526,23.53796387,24.66491699
West Bengal,Bankura,2015,12,0.431107861,19.94692217,23.13919862,87.13627526,19.36654663,20.30209351
West Bengal,Bankura,2016,1,0.400696447,18.66045832,23.13919862,87.13627526,17.95581055,19.43432617
West Bengal,Bankura,2016,2,1.926818589,23.56243586,23.13919862,87.13627526,22.67849731,24.40505981
West Bengal,Bankura,2016,3,0.422690375,27.63889533,23.13919862,87.13627526,26.9102478,28.47079468
West Bengal,Bankura,2016,4,0.340286384,33.62641726,23.13919862,87.13627526,33.05007935,34.38796997
West Bengal,Bankura,2016,5,3.606353501,30.78404107,23.13919862,87.13627526,30.18737793,31.41003418
West Bengal,Bankura,2016,6,4.582177114,29.78934802,23.13919862,87.13627526,29.27789307,30.06695557
West Bengal,Bankura,2016,7,8.232190148,27.73445983,23.13919862,87.13627526,27.1361084,27.9798584
West Bengal,Bankura,2016,8,10.8767814,27.5596179,23.13919862,87.13627526,26.94338989,27.80667114
West Bengal,Bankura,2016,9,8.511233572,27.21427892,23.13919862,87.13627526,26.60665894,27.46212769
West Bengal,Bankura,2016,10,2.134895066,25.95133326,23.13919862,87.13627526,25.46295166,26.30279541
West Bengal,Bankura,2016,11,0.216562659,22.378089,23.13919862,87.13627526,21.83581543,22.69714355
West Bengal,Bankura,2016,12,0.004038003,19.70398156,23.13919862,87.13627526,19.07504272,20.18832397
West Bengal,Bankura,2017,1,0.111909446,18.82875604,23.13919862,87.13627526,18.12380981,19.39529419
West Bengal,Bankura,2017,2,0.019553811,22.63882498,23.13919862,87.13627526,21.83999634,23.38491821
West Bengal,Bankura,2017,3,0.664395801,26.43563998,23.13919862,87.13627526,25.4992981,27.3352356
West Bengal,Bankura,2017,4,2.210293269,30.64924854,23.13919862,87.13627526,30.23690796,31.09042358
West Bengal,Bankura,2017,5,3.327594822,31.00536696,23.13919862,87.13627526,30.46090698,31.42184448
West Bengal,Bankura,2017,6,6.616710598,29.99414683,23.13919862,87.13627526,29.44641113,30.22766113
West Bengal,Bankura,2017,7,15.54065148,27.41206593,23.13919862,87.13627526,26.8052063,27.68606567
West Bengal,Bankura,2017,8,9.02363095,27.78722317,23.13919862,87.13627526,27.18380737,28.03536987
West Bengal,Bankura,2017,9,8.394825046,28.02874446,23.13919862,87.13627526,27.59402466,28.19949341
West Bengal,Bankura,2017,10,5.601300773,26.02645202,23.13919862,87.13627526,25.59255981,26.38162231
West Bengal,Bankura,2017,11,0.607754724,21.62341722,23.13919862,87.13627526,21.22921753,21.95968628
West Bengal,Bankura,2017,12,1.218766293,19.11600611,23.13919862,87.13627526,18.74441528,19.46707153
West Bengal,Bankura,2018,1,0.000817353,16.68227787,23.13919862,87.13627526,16.04092407,17.27920532
West Bengal,Bankura,2018,2,0.062000994,22.91227489,23.13919862,87.13627526,22.04376221,23.72735596
West Bengal,Bankura,2018,3,0.449895471,27.57459737,23.13919862,87.13627526,26.76779175,28.30099487
West Bengal,Bankura,2018,4,3.120909093,28.55851927,23.13919862,87.13627526,28.19424438,28.84268188
West Bengal,Bankura,2018,5,5.489132639,29.17991923,23.13919862,87.13627526,28.75,29.9140625
West Bengal,Bankura,2018,6,5.494050624,29.97550111,23.13919862,87.13627526,29.63986206,30.23751831
West Bengal,Bankura,2018,7,11.38214318,27.91792737,23.13919862,87.13627526,27.22470093,28.19540405
West Bengal,Bankura,2018,8,7.269829702,27.73187566,23.13919862,87.13627526,27.05917358,28.00839233
West Bengal,Bankura,2018,9,5.740681276,27.70757332,23.13919862,87.13627526,27.16079712,27.98696899
West Bengal,Bankura,2018,10,2.262035822,25.4791777,23.13919862,87.13627526,25.07772827,25.83358765
West Bengal,Bankura,2018,11,0.04737837,23.0768774,23.13919862,87.13627526,22.60494995,23.45846558
West Bengal,Bankura,2018,12,1.870557882,17.87276342,23.13919862,87.13627526,17.41702271,18.30960083
West Bengal,Bankura,2019,1,0.041581594,17.68044682,23.13919862,87.13627526,17.26290894,18.00314331
West Bengal,Bankura,2019,2,2.881255586,21.43694551,23.13919862,87.13627526,21.00616455,21.86358643
West Bengal,Bankura,2019,3,1.007054798,25.32259459,23.13919862,87.13627526,24.64376831,26.02853394
West Bengal,Bankura,2019,4,2.134702779,29.39247674,23.13919862,87.13627526,28.82424927,29.65432739
West Bengal,Bankura,2019,5,4.737018133,31.17818955,23.13919862,87.13627526,30.70321655,31.5821228
West Bengal,Bankura,2019,6,6.266102936,30.64980096,23.13919862,87.13627526,30.11633301,31.22180176
West Bengal,Bankura,2019,7,7.588103731,28.83409817,23.13919862,87.13627526,28.19747925,29.10958862
West Bengal,Bankura,2019,8,9.652193748,27.8769014,23.13919862,87.13627526,27.21154785,28.17834473
West Bengal,Bankura,2019,9,8.359177412,27.15971762,23.13919862,87.13627526,26.52938843,27.48446655
West Bengal,Bankura,2019,10,6.866928876,25.49184198,23.13919862,87.13627526,25.11813354,25.92672729
West Bengal,Bankura,2019,11,0.322559389,23.07720016,23.13919862,87.13627526,22.58004761,23.33590698
West Bengal,Bankura,2019,12,0.582223278,18.90360997,23.13919862,87.13627526,18.13192749,19.32528687
West Bengal,Bankura,2020,1,0.812961966,17.7576325,23.13919862,87.13627526,17.05993652,18.33337402
West Bengal,Bankura,2020,2,0.415973663,20.10216251,23.13919862,87.13627526,19.16714478,20.80581665
West Bengal,Bankura,2020,3,0.785594552,25.7747451,23.13919862,87.13627526,24.41308594,26.40527344
West Bengal,Bankura,2020,4,3.464452711,29.10298183,23.13919862,87.13627526,28.48052979,29.64263916
West Bengal,Bankura,2020,5,5.947107865,28.97766734,23.13919862,87.13627526,28.67251587,29.29946899
West Bengal,Bankura,2020,6,8.532777948,28.55866823,23.13919862,87.13627526,28.09405518,28.84210205
West Bengal,Bankura,2020,7,9.222304522,28.32951329,23.13919862,87.13627526,27.82620239,28.61331177
West Bengal,Bankura,2020,8,11.59147618,27.94754287,23.13919862,87.13627526,27.38345337,28.22329712
West Bengal,Bankura,2020,9,6.138670323,28.16300111,23.13919862,87.13627526,27.74612427,28.39456177
West Bengal,Bankura,2020,10,2.973427983,26.74755032,23.13919862,87.13627526,26.15859985,27.04727173
West Bengal,Bankura,2020,11,0.076668141,22.91908393,23.13919862,87.13627526,22.23294067,23.35598755
West Bengal,Bankura,2020,12,0.026477371,18.99466201,23.13919862,87.13627526,18.22821045,19.4899292
West Bengal,Bankura,2021,1,0.003310249,18.86225917,23.13919862,87.13627526,17.90228271,19.62298584
West Bengal,Bankura,2021,2,0.216809208,21.43539791,23.13919862,87.13627526,20.84823608,22.11581421
West Bengal,Bankura,2021,3,0.626638639,27.40135477,23.13919862,87.13627526,26.61752319,28.35189819
West Bengal,Bankura,2021,4,0.843768233,30.72219693,23.13919862,87.13627526,30.29605103,31.10855103
West Bengal,Bankura,2021,5,6.16860755,29.06673108,23.13919862,87.13627526,28.46530151,29.55319214
West Bengal,Bankura,2021,6,8.459248171,28.6462423,23.13919862,87.13627526,28.11380005,28.86380005
West Bengal,Bankura,2021,7,8.632531118,28.1292166,23.13919862,87.13627526,27.57446289,28.40844727
West Bengal,Bankura,2021,8,8.50547144,27.81216689,23.13919862,87.13627526,27.30197144,28.02853394
West Bengal,Bankura,2021,9,15.05529578,26.78848111,23.13919862,87.13627526,26.21585083,27.07131958
West Bengal,Bankura,2021,10,4.146149975,26.41059281,23.13919862,87.13627526,25.92727661,26.80032349
West Bengal,Bankura,2021,11,1.43275762,21.83076503,23.13919862,87.13627526,21.37979126,22.17666626
West Bengal,Bankura,2021,12,3.35096508,18.50748767,23.13919862,87.13627526,18.21633911,18.73001099
West Bengal,Bankura,2022,1,1.247733423,16.92304812,23.13919862,87.13627526,16.43850708,17.33108521
West Bengal,Bankura,2022,2,1.647548094,19.13240284,23.13919862,87.13627526,18.52279663,19.81967163
West Bengal,Bankura,2022,3,0.016263117,26.77988447,23.13919862,87.13627526,26.41455078,27.34228516
West Bengal,Bankura,2022,4,0.607035621,31.7228797,23.13919862,87.13627526,30.9039917,32.17938232
West Bengal,Bankura,2022,5,2.69680631,30.08699062,23.13919862,87.13627526,29.75280762,30.68444824
West Bengal,Bankura,2022,6,4.070202326,30.45526847,23.13919862,87.13627526,29.99972534,30.62277222
West Bengal,Bankura,2022,7,4.395532123,28.24978689,23.13919862,87.13627526,27.4236145,28.60916138
West Bengal,Bankura,2022,8,10.70691125,27.77342716,23.13919862,87.13627526,27.08956909,28.08761597
West Bengal,Bankura,2022,9,3.959197481,27.6369091,23.13919862,87.13627526,27.15322876,27.87783813
West Bengal,Bankura,2022,10,2.346174596,25.67308743,23.13919862,87.13627526,25.18490601,26.00131226
West Bengal,Bankura,2022,11,0.005858777,21.85073284,23.13919862,87.13627526,21.40939331,22.16329956
West Bengal,Bankura,2022,12,0.001254521,19.39036431,23.13919862,87.13627526,18.7800293,19.7644043
West Bengal,Bankura,2023,1,0.011116197,18.96003956,23.13919862,87.13627526,18.22543335,19.59457397
West Bengal,Bankura,2023,2,0.003764441,22.46237752,23.13919862,87.13627526,21.76034546,22.96737671
West Bengal,Bankura,2023,3,1.274540788,26.03566108,23.13919862,87.13627526,25.59481812,26.76473999
West Bengal,Bankura,2023,4,0.708241285,30.23166876,23.13919862,87.13627526,29.70263672,30.69091797
West Bengal,Bankura,2023,5,0.803525375,31.20907955,23.13919862,87.13627526,30.70159912,31.61175537
West Bengal,Bankura,2023,6,1.980426594,32.36543714,23.13919862,87.13627526,31.79214478,32.69448853
West Bengal,Bankura,2023,7,3.329696397,28.77512993,23.13919862,87.13627526,28.08822632,29.03158569
West Bengal,Bankura,2023,8,5.12540966,28.28897974,23.13919862,87.13627526,27.72598267,28.55410767
West Bengal,Bankura,2023,9,5.956575038,27.70778643,23.13919862,87.13627526,27.11764526,28.04342651
West Bengal,Bankura,2023,10,1.522427058,26.21294028,23.13919862,87.13627526,25.71817017,26.57363892
West Bengal,Bankura,2023,11,0.090106617,23.7980626,23.13919862,87.13627526,23.33911133,24.15942383
West Bengal,Bankura,2023,12,0.8720482,19.15988728,23.13919862,87.13627526,18.66098022,19.7215271
West Bengal,Bankura,2024,1,0.536388139,17.55941307,23.13919862,87.13627526,16.93096924,18.15948486
West Bengal,Bankura,2024,2,0.286348181,21.36288607,23.13919862,87.13627526,20.71365356,22.36404419
West Bengal,Bankura,2024,3,0.907527083,25.94289592,23.13919862,87.13627526,25.29727173,26.7953186
West Bengal,Bankura,2024,4,0.078649731,32.66206386,23.13919862,87.13627526,31.9442749,33.14154053
West Bengal,Bankura,2024,5,3.790973211,31.16772254,23.13919862,87.13627526,30.52478027,31.57946777
West Bengal,Bankura,2024,6,3.282403202,32.84433759,23.13919862,87.13627526,31.73605347,33.44308472
West Bengal,Bankura,2024,7,8.054619741,28.53472797,23.13919862,87.13627526,27.89880371,28.77770996
West Bengal,Bankura,2024,8,13.99355717,27.59635899,23.13919862,87.13627526,27.01998901,27.81881714
West Bengal,Bankura,2024,9,15.64595161,27.9606375,23.13919862,87.13627526,27.40939331,28.20626831
West Bengal,Bankura,2024,10,7.307375633,26.92817921,23.13919862,87.13627526,26.54592896,27.22952271
West Bengal,Bankura,2024,11,0.059732954,22.87786969,23.13919862,87.13627526,22.38723755,23.30325317
West Bengal,Bankura,2024,12,0.160018339,18.82309736,23.13919862,87.13627526,18.25033569,19.24838257
West Bengal,Bankura,2025,1,0.014289828,18.52299267,23.13919862,87.13627526,17.91696167,18.84860229
West Bengal,Bankura,2025,2,0.808599052,22.39322572,23.13919862,87.13627526,21.837677,23.09939575
West Bengal,Bankura,2025,3,0.753734007,26.83887753,23.13919862,87.13627526,26.37820435,27.14968872
West Bengal,Bankura,2025,4,1.512882944,29.90131753,23.13919862,87.13627526,29.23321533,30.11016846
West Bengal,Bankura,2025,5,4.065565465,30.12380412,23.13919862,87.13627526,29.7996521,30.36019897
West Bengal,Bankura,2025,6,14.62560414,28.78006447,23.13919862,87.13627526,28.18118286,29.02493286
West Bengal,Bankura,2025,7,16.69158522,27.42357778,23.13919862,87.13627526,26.90060425,27.709198
West Bengal,Bankura,2025,8,12.06315173,27.46742171,23.13919862,87.13627526,26.91567993,27.75357056
West Bengal,Bankura,2025,9,8.56986353,27.66112867,23.13919862,87.13627526,27.09048462,27.88735962
West Bengal,Bankura,2025,10,2.722660647,26.36516403,23.13919862,87.13627526,25.93325806,26.69107056
West Bengal,Birbhum,2013,1,0.067116815,17.08137264,23.95437346,87.6633034,16.32510376,17.82119751
West Bengal,Birbhum,2013,2,0.464704469,20.91396882,23.95437346,87.6633034,20.11282349,21.50930786
West Bengal,Birbhum,2013,3,0.127486251,26.49297102,23.95437346,87.6633034,25.9274292,27.22625732
West Bengal,Birbhum,2013,4,1.390505946,29.91631086,23.95437346,87.6633034,29.14764404,30.44451904
West Bengal,Birbhum,2013,5,4.566073395,29.62723133,23.95437346,87.6633034,28.74087524,30.29556274
West Bengal,Birbhum,2013,6,5.595323784,28.72200615,23.95437346,87.6633034,28.22668457,28.97277832
West Bengal,Birbhum,2013,7,5.393887897,28.29133074,23.95437346,87.6633034,27.81027222,28.50167847
West Bengal,Birbhum,2013,8,9.947502669,27.42736816,23.95437346,87.6633034,26.99368286,27.63626099
West Bengal,Birbhum,2013,9,6.873512445,27.74385674,23.95437346,87.6633034,27.21524048,28.04336548
West Bengal,Birbhum,2013,10,5.979465218,25.38464355,23.95437346,87.6633034,24.80075073,25.70309448
West Bengal,Birbhum,2013,11,0.027587214,21.30031142,23.95437346,87.6633034,20.49993896,22.22064209
West Bengal,Birbhum,2013,12,0.038808914,18.61636424,23.95437346,87.6633034,17.97769165,19.40737915
West Bengal,Birbhum,2014,1,0.238690265,17.15244311,23.95437346,87.6633034,16.54025269,17.90548706
West Bengal,Birbhum,2014,2,2.041932927,19.61882551,23.95437346,87.6633034,18.85983276,20.44381714
West Bengal,Birbhum,2014,3,0.315058997,24.75399993,23.95437346,87.6633034,24.16842651,25.32662964
West Bengal,Birbhum,2014,4,0.181866047,30.99667855,23.95437346,87.6633034,30.39175415,31.58120728
West Bengal,Birbhum,2014,5,3.520749824,31.45671898,23.95437346,87.6633034,31.08285522,31.94418335
West Bengal,Birbhum,2014,6,12.08588072,30.27547011,23.95437346,87.6633034,30.01397705,30.4163208
West Bengal,Birbhum,2014,7,9.783638888,28.11985885,23.95437346,87.6633034,27.59469604,28.37789917
West Bengal,Birbhum,2014,8,8.666832502,28.10286269,23.95437346,87.6633034,27.67572021,28.30267334
West Bengal,Birbhum,2014,9,5.006209263,27.64237941,23.95437346,87.6633034,27.11898804,27.96469116
West Bengal,Birbhum,2014,10,1.869461414,25.84184797,23.95437346,87.6633034,25.15689087,26.43228149
West Bengal,Birbhum,2014,11,0.001569049,22.10151992,23.95437346,87.6633034,21.30105591,23.09011841
West Bengal,Birbhum,2014,12,0.036874815,18.31958859,23.95437346,87.6633034,17.55319214,19.09811401
West Bengal,Birbhum,2015,1,0.642362728,17.9970476,23.95437346,87.6633034,17.31826782,18.6835022
West Bengal,Birbhum,2015,2,0.644030638,21.47884777,23.95437346,87.6633034,20.62301636,22.19723511
West Bengal,Birbhum,2015,3,2.052759392,25.53934922,23.95437346,87.6633034,24.6423645,26.19314575
West Bengal,Birbhum,2015,4,3.311281426,27.73984261,23.95437346,87.6633034,26.95922852,28.15063477
West Bengal,Birbhum,2015,5,2.499859122,30.73401731,23.95437346,87.6633034,30.0887146,31.1668396
West Bengal,Birbhum,2015,6,9.602925145,29.57972327,23.95437346,87.6633034,29.41915894,29.72970581
West Bengal,Birbhum,2015,7,22.65705481,27.64611816,23.95437346,87.6633034,27.28469849,27.84133911
West Bengal,Birbhum,2015,8,8.88701257,28.02280728,23.95437346,87.6633034,27.59634399,28.24868774
West Bengal,Birbhum,2015,9,5.59389833,28.50941077,23.95437346,87.6633034,27.97561646,28.82717896
West Bengal,Birbhum,2015,10,1.121010359,26.67854912,23.95437346,87.6633034,26.14230347,27.07199097
West Bengal,Birbhum,2015,11,0.042922389,23.96170115,23.95437346,87.6633034,23.35241699,24.58679199
West Bengal,Birbhum,2015,12,0.203224116,19.7613497,23.95437346,87.6633034,19.16928101,20.53060913
West Bengal,Birbhum,2016,1,0.444650295,18.11024369,23.95437346,87.6633034,17.5144043,18.88745117
West Bengal,Birbhum,2016,2,1.673734975,22.69008051,23.95437346,87.6633034,22.12771606,23.37380981
West Bengal,Birbhum,2016,3,1.033521785,27.06845022,23.95437346,87.6633034,26.64852905,27.54110718
West Bengal,Birbhum,2016,4,0.383052028,32.09186785,23.95437346,87.6633034,30.84890747,32.7414856
West Bengal,Birbhum,2016,5,5.058506456,29.69033033,23.95437346,87.6633034,28.95690918,30.21276855
West Bengal,Birbhum,2016,6,4.940359071,29.76858308,23.95437346,87.6633034,29.48297119,29.88726807
West Bengal,Birbhum,2016,7,10.78686878,27.94279444,23.95437346,87.6633034,27.59509277,28.12438965
West Bengal,Birbhum,2016,8,9.687248762,28.12048908,23.95437346,87.6633034,27.55862427,28.42385864
West Bengal,Birbhum,2016,9,9.547279535,27.62010299,23.95437346,87.6633034,27.13204956,27.85079956
West Bengal,Birbhum,2016,10,2.416068144,26.45591275,23.95437346,87.6633034,25.76373291,26.96099854
West Bengal,Birbhum,2016,11,0.053137192,23.02635867,23.95437346,87.6633034,22.29284668,23.69519043
West Bengal,Birbhum,2016,12,0.0130901,19.90266738,23.95437346,87.6633034,19.20199585,20.56918335
West Bengal,Birbhum,2017,1,0.311035578,18.48899948,23.95437346,87.6633034,17.81912231,19.28396606
West Bengal,Birbhum,2017,2,0.009616163,22.12083825,23.95437346,87.6633034,21.30484009,23.06655884
West Bengal,Birbhum,2017,3,0.778633473,25.18016726,23.95437346,87.6633034,24.25125122,25.84890747
West Bengal,Birbhum,2017,4,1.476448591,29.78868777,23.95437346,87.6633034,28.35604858,30.45370483
West Bengal,Birbhum,2017,5,6.260451206,30.10589174,23.95437346,87.6633034,29.25778198,30.60934448
West Bengal,Birbhum,2017,6,7.201533828,29.65289732,23.95437346,87.6633034,29.33898926,29.91320801
West Bengal,Birbhum,2017,7,15.18218001,27.67230367,23.95437346,87.6633034,27.22903442,27.88723755
West Bengal,Birbhum,2017,8,9.290261912,28.19375397,23.95437346,87.6633034,27.67990112,28.40060425
West Bengal,Birbhum,2017,9,9.023201166,28.1791907,23.95437346,87.6633034,27.85574341,28.34402466
West Bengal,Birbhum,2017,10,7.325286156,26.27915209,23.95437346,87.6633034,25.69607544,26.67263794
West Bengal,Birbhum,2017,11,0.330134059,22.10821391,23.95437346,87.6633034,21.33468628,22.84054565
West Bengal,Birbhum,2017,12,0.988815308,19.77880008,23.95437346,87.6633034,19.09793091,20.28543091
West Bengal,Birbhum,2018,1,0.001190228,16.45657703,23.95437346,87.6633034,15.8710022,17.09561157
West Bengal,Birbhum,2018,2,0.076209401,22.24479782,23.95437346,87.6633034,21.50274658,23.04766846
West Bengal,Birbhum,2018,3,0.768647305,26.90500942,23.95437346,87.6633034,26.18966675,27.67208862
West Bengal,Birbhum,2018,4,2.666159696,27.94692496,23.95437346,87.6633034,27.19424438,28.30752563
West Bengal,Birbhum,2018,5,4.879640091,28.33770894,23.95437346,87.6633034,27.55664063,28.77734375
West Bengal,Birbhum,2018,6,6.876991449,29.91511571,23.95437346,87.6633034,29.63204956,30.10470581
West Bengal,Birbhum,2018,7,10.02260359,28.35024528,23.95437346,87.6633034,27.94735718,28.5274353
West Bengal,Birbhum,2018,8,7.590180153,28.33438181,23.95437346,87.6633034,27.74472046,28.59237671
West Bengal,Birbhum,2018,9,4.766904964,28.22243482,23.95437346,87.6633034,27.60220337,28.57485962
West Bengal,Birbhum,2018,10,1.446247544,25.86679006,23.95437346,87.6633034,25.1187439,26.4156189
West Bengal,Birbhum,2018,11,0.031949659,23.31670433,23.95437346,87.6633034,22.64205933,23.99362183
West Bengal,Birbhum,2018,12,1.0655192,18.27558083,23.95437346,87.6633034,17.58499146,18.96585083
West Bengal,Birbhum,2019,1,0.013287744,18.15734863,23.95437346,87.6633034,17.44259644,18.71212769
West Bengal,Birbhum,2019,2,1.839436376,21.03555227,23.95437346,87.6633034,20.23272705,21.7053833
West Bengal,Birbhum,2019,3,0.700807616,25.5468381,23.95437346,87.6633034,25.18283081,25.84689331
West Bengal,Birbhum,2019,4,1.730140509,28.74866858,23.95437346,87.6633034,28.15237427,29.25393677
West Bengal,Birbhum,2019,5,5.319551335,31.11904978,23.95437346,87.6633034,30.62313843,31.38485718
West Bengal,Birbhum,2019,6,6.102164335,30.35502305,23.95437346,87.6633034,30.04602051,30.91320801
West Bengal,Birbhum,2019,7,7.892888978,29.07297817,23.95437346,87.6633034,28.662323,29.271698
West Bengal,Birbhum,2019,8,8.034133556,28.52313942,23.95437346,87.6633034,27.90881348,28.83459473
West Bengal,Birbhum,2019,9,8.605484364,27.54846475,23.95437346,87.6633034,27.03915405,27.81845093
West Bengal,Birbhum,2019,10,6.424759976,25.66618879,23.95437346,87.6633034,25.11618042,26.15524292
West Bengal,Birbhum,2019,11,0.19043776,23.34717081,23.95437346,87.6633034,22.57223511,24.13864136
West Bengal,Birbhum,2019,12,0.39874241,18.72217932,23.95437346,87.6633034,18.06552124,19.52645874
West Bengal,Birbhum,2020,1,1.205920109,17.46986567,23.95437346,87.6633034,16.89196777,18.06970215
West Bengal,Birbhum,2020,2,1.111215813,19.42513967,23.95437346,87.6633034,18.73550415,20.2706604
West Bengal,Birbhum,2020,3,1.263479721,24.40032249,23.95437346,87.6633034,23.54199219,25.38183594
West Bengal,Birbhum,2020,4,4.659105878,27.84481173,23.95437346,87.6633034,26.80865479,28.62310791
West Bengal,Birbhum,2020,5,6.31638283,28.42778547,23.95437346,87.6633034,27.82290649,28.88540649
West Bengal,Birbhum,2020,6,10.03278652,28.56557731,23.95437346,87.6633034,28.19561768,28.87335205
West Bengal,Birbhum,2020,7,11.27883272,28.46292185,23.95437346,87.6633034,28.09573364,28.68753052
West Bengal,Birbhum,2020,8,10.02349499,28.36346861,23.95437346,87.6633034,27.88150024,28.58071899
West Bengal,Birbhum,2020,9,8.221116177,28.30957883,23.95437346,87.6633034,27.93362427,28.56448364
West Bengal,Birbhum,2020,10,1.839761424,27.39724519,23.95437346,87.6633034,26.70742798,27.76016235
West Bengal,Birbhum,2020,11,0.072500462,22.99093557,23.95437346,87.6633034,22.30715942,23.67044067
West Bengal,Birbhum,2020,12,0.053275197,18.83626823,23.95437346,87.6633034,18.19500732,19.57391357
West Bengal,Birbhum,2021,1,0.005283428,18.15428126,23.95437346,87.6633034,17.32025146,19.04681396
West Bengal,Birbhum,2021,2,0.102702418,21.33074809,23.95437346,87.6633034,20.61972046,22.06112671
West Bengal,Birbhum,2021,3,0.262099244,27.2094102,23.95437346,87.6633034,26.45932007,28.02572632
West Bengal,Birbhum,2021,4,0.786665273,30.31889876,23.95437346,87.6633034,29.49136353,30.76480103
West Bengal,Birbhum,2021,5,7.538454987,28.63140727,23.95437346,87.6633034,28.15280151,29.01998901
West Bengal,Birbhum,2021,6,9.556459649,28.73503077,23.95437346,87.6633034,28.45950317,28.9302063
West Bengal,Birbhum,2021,7,8.600250954,28.50306027,23.95437346,87.6633034,28.09008789,28.69165039
West Bengal,Birbhum,2021,8,9.812945699,28.09357683,23.95437346,87.6633034,27.71408081,28.31564331
West Bengal,Birbhum,2021,9,7.981223883,27.37105685,23.95437346,87.6633034,26.82131958,27.71389771
West Bengal,Birbhum,2021,10,3.315375395,26.75244992,23.95437346,87.6633034,26.16751099,27.15774536
West Bengal,Birbhum,2021,11,0.481882938,21.92534975,23.95437346,87.6633034,21.34463501,22.57901001
West Bengal,Birbhum,2021,12,0.82657091,19.13308219,23.95437346,87.6633034,18.65579224,19.51907349
West Bengal,Birbhum,2022,1,1.308633494,17.0451575,23.95437346,87.6633034,16.44631958,17.62014771
West Bengal,Birbhum,2022,2,3.087534705,18.5546364,23.95437346,87.6633034,17.85287476,19.37045288
West Bengal,Birbhum,2022,3,0.043386265,26.39819904,23.95437346,87.6633034,25.76416016,27.05712891
West Bengal,Birbhum,2022,4,0.882437063,30.72035111,23.95437346,87.6633034,29.72821045,31.33758545
West Bengal,Birbhum,2022,5,3.975343216,29.39738429,23.95437346,87.6633034,28.93054199,29.74108887
West Bengal,Birbhum,2022,6,4.175389844,30.322717,23.95437346,87.6633034,30.08175659,30.48214722
West Bengal,Birbhum,2022,7,3.84250836,29.14554472,23.95437346,87.6633034,28.58181763,29.62478638
West Bengal,Birbhum,2022,8,6.142766908,28.46479549,23.95437346,87.6633034,27.85324097,28.77902222
